Title,Title_and_tag,Tag,Link,Category,Author,Image
The Baby-sitters Club Graphic Novels #1-7: A Graphix Collection: Full-Color Edition (The Baby-Sitters Club Graphix),"The Baby-sitters Club Graphic Novels #1-7: A Graphix Collection: Full-Color Edition (The Baby-Sitters Club Graphix) graphic, worth, mock, voracious, huge, wrong, wonderful, steep, nice, hard,","graphic, worth, mock, voracious, huge, wrong, wonderful, steep, nice, hard,",https://www.amazon.com/Baby-Sitters-Club-Graphic-Novels-1-7/dp/1338603639/ref=sr_1_31?qid=1639358687&s=books&sr=1-31,Children's Books,"Gale Galligan, ",https://m.media-amazon.com/images/I/71nEvstJS7L._AC_UY218_.jpg
The How to Draw Book for Kids: A Simple Step-by-Step Guide to Drawing Cute and Silly Things,"The How to Draw Book for Kids: A Simple Step-by-Step Guide to Drawing Cute and Silly Things able, cute, logical, dirty, new,","able, cute, logical, dirty, new,",https://www.amazon.com/Draw-Book-Kids-Step-Step/dp/1952842182/ref=sr_1_32?qid=1639358687&s=books&sr=1-32,Children's Books,"Jacy Corral, ",https://m.media-amazon.com/images/I/712GDjvmX3L._AC_UY218_.jpg
The Chief’s Chief,"The Chief’s Chief different, entire, holy, pathetic, independent, bad, total, final, major, republican,","different, entire, holy, pathetic, independent, bad, total, final, major, republican,",https://www.amazon.com/Chiefs-Chief-Mark-Meadows/dp/1737478528/ref=sr_1_33?qid=1639410146&s=books&sr=1-33,Biographies,"Mark Meadows, ",https://m.media-amazon.com/images/I/61v4w-EPDwL._AC_UY218_.jpg
"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race","The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race covid-19, right, prime, complete, real, average, correct, exact, clear, deserved,","covid-19, right, prime, complete, real, average, correct, exact, clear, deserved,",https://www.amazon.com/Code-Breaker-Jennifer-Doudna-Editing/dp/1982115858/ref=sr_1_34?qid=1639410146&s=books&sr=1-34,Biographies,"Walter Isaacson, ",https://m.media-amazon.com/images/I/71AKlX+-zuL._AC_UY218_.jpg
Man's Search for Meaning,"Man's Search for Meaning bigoted, horrible, well, bored, unimaginable, repetitive, sad, happy, weak, strong,","bigoted, horrible, well, bored, unimaginable, repetitive, sad, happy, weak, strong,",https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=sr_1_35?qid=1639410146&s=books&sr=1-35,Biographies,"Viktor E. Frankl, ",https://m.media-amazon.com/images/I/81QtGH9r1lL._AC_UY218_.jpg
A Carnival of Snackery: Diaries (2003-2020),"A Carnival of Snackery: Diaries (2003-2020) amusing, literary, fine, long, real, wealthy, famous, jaded, wrong, short,","amusing, literary, fine, long, real, wealthy, famous, jaded, wrong, short,",https://www.amazon.com/Carnival-Snackery-Diaries-2003-2020/dp/0316558796/ref=sr_1_37?qid=1639410146&s=books&sr=1-37,Biographies,"David Sedaris, ",https://m.media-amazon.com/images/I/71nj9ROODiL._AC_UY218_.jpg
"Feeding the Soul (Because It's My Business): Finding Our Way to Joy, Love, and Freedom","Feeding the Soul (Because It's My Business): Finding Our Way to Joy, Love, and Freedom sticky, vegetarian, african, american, good, personal, lengthy, lifelong, christian, laced,","sticky, vegetarian, african, american, good, personal, lengthy, lifelong, christian, laced,",https://www.amazon.com/Feeding-Soul-Because-Its-Business/dp/0063080281/ref=sr_1_38?qid=1639410146&s=books&sr=1-38,Biographies,"Tabitha Brown, ",https://m.media-amazon.com/images/I/81X3XjKb3KL._AC_UY218_.jpg
Wish It Lasted Forever: Life with the Larry Bird Celtics,"Wish It Lasted Forever: Life with the Larry Bird Celtics legendary, future, great, familiar, interesting, hard,","legendary, future, great, familiar, interesting, hard,",https://www.amazon.com/Wish-Lasted-Forever-Larry-Celtics/dp/1982169974/ref=sr_1_39?qid=1639410146&s=books&sr=1-39,Biographies,"Dan Shaughnessy, ",https://m.media-amazon.com/images/I/81AVk3xE91L._AC_UY218_.jpg
"Dolly Parton, Songteller: My Life in Lyrics","Dolly Parton, Songteller: My Life in Lyrics angry, remarkable, breathless, endearing, disappointing, impossible, amazing, raw, recorded, audible,","angry, remarkable, breathless, endearing, disappointing, impossible, amazing, raw, recorded, audible,",https://www.amazon.com/Dolly-Parton-Songteller-Life-Lyrics/dp/1797205099/ref=sr_1_40?qid=1639410146&s=books&sr=1-40,Biographies,"Dolly Parton, ",https://m.media-amazon.com/images/I/91STqKYaBeL._AC_UY218_.jpg
Killing the Mob: The Fight Against Organized Crime in America (Bill O'Reilly's Killing Series),"Killing the Mob: The Fight Against Organized Crime in America (Bill O'Reilly's Killing Series) good, italian, disappointed, disappointing, big, late, small, gross, pure, dramatic,","good, italian, disappointed, disappointing, big, late, small, gross, pure, dramatic,",https://www.amazon.com/Killing-Mob-Against-Organized-OReillys/dp/125027365X/ref=sr_1_41?qid=1639410146&s=books&sr=1-41,Biographies,"Martin Dugard, Bill O'Reilly, ",https://m.media-amazon.com/images/I/9131FGgieMS._AC_UY218_.jpg
The Spy and the Traitor: The Greatest Espionage Story of the Cold War,"The Spy and the Traitor: The Greatest Espionage Story of the Cold War beautiful, secret, easy, horrible, absurd, new, good, overwhelming, extraneous, trivial,","beautiful, secret, easy, horrible, absurd, new, good, overwhelming, extraneous, trivial,",https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904216/ref=sr_1_42?qid=1639410146&s=books&sr=1-42,Biographies,"Ben Macintyre, ",https://m.media-amazon.com/images/I/A1+ZZtoikDL._AC_UY218_.jpg
Midnight in Washington: How We Almost Lost Our Democracy and Still Could,"Midnight in Washington: How We Almost Lost Our Democracy and Still Could baseless, russian, ukrainian, clear, ready, double, political, necessary, boring, big,","baseless, russian, ukrainian, clear, ready, double, political, necessary, boring, big,",https://www.amazon.com/Midnight-Washington-Almost-Democracy-Still/dp/059323152X/ref=sr_1_43?qid=1639410146&s=books&sr=1-43,Biographies,"Adam Schiff, ",https://m.media-amazon.com/images/I/81rMWJVGyIL._AC_UY218_.jpg
The Women of the Bible Speak: The Wisdom of 16 Women and Their Lessons for Today,"The Women of the Bible Speak: The Wisdom of 16 Women and Their Lessons for Today wrong, biased, second, right, certain, concise, simple, disappointing, accurate, clear,","wrong, biased, second, right, certain, concise, simple, disappointing, accurate, clear,",https://www.amazon.com/Women-Bible-Speak-Wisdom-Lessons/dp/0063046598/ref=sr_1_44?qid=1639410146&s=books&sr=1-44,Biographies,"Shannon Bream, ",https://m.media-amazon.com/images/I/81nP9GA+paS._AC_UY218_.jpg
My Body,"My Body profitable, sweet, young, bad, beautiful, lonely, human, practical, worth, fortunate,","profitable, sweet, young, bad, beautiful, lonely, human, practical, worth, fortunate,",https://www.amazon.com/My-Body-Emily-Ratajkowski/dp/1250817862/ref=sr_1_45?qid=1639410146&s=books&sr=1-45,Biographies,"Emily Ratajkowski, ",https://m.media-amazon.com/images/I/71uF4Bqjk3L._AC_UY218_.jpg
"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood","If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood insane, difficult, cruel, abusive, terrible, innocent, hard, normal, good, horrible,","insane, difficult, cruel, abusive, terrible, innocent, hard, normal, good, horrible,",https://www.amazon.com/If-You-Tell-Unbreakable-Sisterhood-ebook/dp/B07Q5TL9SQ/ref=sr_1_46?qid=1639410146&s=books&sr=1-46,Biographies,"Gregg Olsen, ",https://m.media-amazon.com/images/I/91qAOsUzCaL._AC_UY218_.jpg
Brain Games - Criminal Mind Puzzles: Collect The Clues And Crack The Cases,"Brain Games - Criminal Mind Puzzles: Collect The Clues And Crack The Cases good, different, cross, simple, great, related, doubtful, spiral, flat, white,","good, different, cross, simple, great, related, doubtful, spiral, flat, white,",https://www.amazon.com/Brain-Games-Criminal-Puzzles-Collect/dp/1640306730/ref=sr_1_47?qid=1639410146&s=books&sr=1-47,Biographies,"Publications International Ltd., Brain Games, ",https://m.media-amazon.com/images/I/913y+mLcHhL._AC_UY218_.jpg
E.R. Nurses: True Stories from America's Greatest Unsung Heroes,"E.R. Nurses: True Stories from America's Greatest Unsung Heroes total, different, medical, accurate, current, pediatric, new, inspirational, able, covid,","total, different, medical, accurate, current, pediatric, new, inspirational, able, covid,",https://www.amazon.com/R-Nurses-Stories-Americas-Greatest/dp/0759554269/ref=sr_1_48?qid=1639410146&s=books&sr=1-48,Biographies,"James Patterson, ",https://m.media-amazon.com/images/I/81wgCB3mUGL._AC_UY218_.jpg
The Love Hypothesis,"The Love Hypothesis white, awkward, fake, random, actual, spicy, good, past, big, worth,","white, awkward, fake, random, actual, spicy, good, past, big, worth,",https://www.amazon.com/Love-Hypothesis-Ali-Hazelwood/dp/0593336828/ref=sr_1_33?qid=1639410272&s=books&sr=1-33,Literature & Fiction,"Ali Hazelwood, ",https://m.media-amazon.com/images/I/81kYj5Uyu8L._AC_UY218_.jpg
Where the Crawdads Sing,"Where the Crawdads Sing amazing, entire, little, young, irritated, clear, small, recent, popular, believable,","amazing, entire, little, young, irritated, clear, small, recent, popular, believable,",https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219109/ref=sr_1_34?qid=1639410272&s=books&sr=1-34,Literature & Fiction,"Delia Owens, ",https://m.media-amazon.com/images/I/81255VTWssL._AC_UY218_.jpg
No Longer Human,"No Longer Human true, little, unhappy, excited, mental, human, individual, fearful, embarrassed, lonely,","true, little, unhappy, excited, mental, human, individual, fearful, embarrassed, lonely,",https://www.amazon.com/No-Longer-Human-Osamu-Dazai/dp/0811204812/ref=sr_1_35?qid=1639410272&s=books&sr=1-35,Literature & Fiction,"Osamu Dazai, ",https://m.media-amazon.com/images/I/51Sjypj1F7L._AC_UY218_.jpg
A Court of Thorns and Roses Box Set,"A Court of Thorns and Roses Box Set open, annoyed, 5th, amazing, small, painful, silly, big, tired, long,","open, annoyed, 5th, amazing, small, painful, silly, big, tired, long,",https://www.amazon.com/Court-Thorns-Roses-Box-Set/dp/1526630788/ref=sr_1_37?qid=1639410272&s=books&sr=1-37,Literature & Fiction,"Sarah J. Maas, ",https://m.media-amazon.com/images/I/91bo1GmuSqL._AC_UY218_.jpg
Tasha's Cauldron of Everything (D&D Rules Expansion) (Dungeons & Dragons),"Tasha's Cauldron of Everything (D&D Rules Expansion) (Dungeons & Dragons) magical, new, interesting, solid, martial, particular, environmental, experienced, incomplete, racial,","magical, new, interesting, solid, martial, particular, environmental, experienced, incomplete, racial,",https://www.amazon.com/Cauldron-Everything-Expansion-Dungeons-Dragons/dp/0786967021/ref=sr_1_38?qid=1639410272&s=books&sr=1-38,Literature & Fiction,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/81Me-r4UL1L._AC_UY218_.jpg
Lore Olympus: Volume One,"Lore Olympus: Volume One missing, confused, 100th, wrong, second, well, bent, honest, old, cute,","missing, confused, 100th, wrong, second, well, bent, honest, old, cute,",https://www.amazon.com/Lore-Olympus-One-Rachel-Smythe/dp/0593160290/ref=sr_1_39?qid=1639410272&s=books&sr=1-39,Literature & Fiction,"Rachel Smythe, ",https://m.media-amazon.com/images/I/91ABnpxiy+L._AC_UY218_.jpg
Never: A Novel,"Never: A Novel chinese, north, korean, different, nuclear, good, little, sad, excited, woke,","chinese, north, korean, different, nuclear, good, little, sad, excited, woke,",https://www.amazon.com/Never-Novel-Ken-Follett-ebook/dp/B08WCFQVR8/ref=sr_1_40?qid=1639410272&s=books&sr=1-40,Literature & Fiction,"Ken Follett, ",https://m.media-amazon.com/images/I/91tPgjLeJAL._AC_UY218_.jpg
Game On: Tempting Twenty-Eight (Stephanie Plum Book 28),"Game On: Tempting Twenty-Eight (Stephanie Plum Book 28) sure, happy, annoying, sexy, flat, funny, tight, extra, stretchy, free,","sure, happy, annoying, sexy, flat, funny, tight, extra, stretchy, free,",https://www.amazon.com/Game-Tempting-Twenty-Eight-Stephanie-Plum-ebook/dp/B08VJM3RKN/ref=sr_1_41?qid=1639410272&s=books&sr=1-41,Literature & Fiction,"Janet Evanovich, ",https://m.media-amazon.com/images/I/71PyDZPQcBL._AC_UY218_.jpg
November 9: A Novel,"November 9: A Novel tragic, bad, good, amazing, wrong, replete, abusive, toxic, negative, male,","tragic, bad, good, amazing, wrong, replete, abusive, toxic, negative, male,",https://www.amazon.com/November-9-Novel-Colleen-Hoover/dp/1501110349/ref=sr_1_42?qid=1639410272&s=books&sr=1-42,Literature & Fiction,"Colleen Hoover, ",https://m.media-amazon.com/images/I/819GdrzJz8L._AC_UY218_.jpg
Mercy (Atlee Pine Book 4),"Mercy (Atlee Pine Book 4) disgusting, dark, new, great, basic, happy, worthy, final, personal, breathtaking,","disgusting, dark, new, great, basic, happy, worthy, final, personal, breathtaking,",https://www.amazon.com/Mercy-Atlee-Pine-Book-4-ebook/dp/B08Y8L2WB3/ref=sr_1_43?qid=1639410272&s=books&sr=1-43,Literature & Fiction,"David Baldacci, ",https://m.media-amazon.com/images/I/817IeHis0YL._AC_UY218_.jpg
The Gruffalo,"The Gruffalo disappointed, little, excited, previous, different, brave, central, difficult, male, apparent,","disappointed, little, excited, previous, different, brave, central, difficult, male, apparent,",https://www.amazon.com/Gruffalo-Julia-Donaldson/dp/0142403873/ref=sr_1_44?qid=1639410272&s=books&sr=1-44,Literature & Fiction,"Julia Donaldson, ",https://m.media-amazon.com/images/I/91SvDEfN8GL._AC_UY218_.jpg
"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","The Alchemist, 25th Anniversary: A Fable About Following Your Dream ok, little, actual, great, ridiculous, good, overwhelming, positive, average, wrong,","ok, little, actual, great, ridiculous, good, overwhelming, positive, average, wrong,",https://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005/ref=sr_1_45?qid=1639410272&s=books&sr=1-45,Literature & Fiction,"Paulo Coelho, ",https://m.media-amazon.com/images/I/51kcX5PpaZL._AC_UY218_.jpg
People We Meet on Vacation,"People We Meet on Vacation pet, nice, crazy, awful, audible, nonexistent, attractive, well, wonderful, surprised,","pet, nice, crazy, awful, audible, nonexistent, attractive, well, wonderful, surprised,",https://www.amazon.com/People-Meet-Vacation-Emily-Henry/dp/1984806750/ref=sr_1_46?qid=1639410272&s=books&sr=1-46,Literature & Fiction,"Emily Henry, ",https://m.media-amazon.com/images/I/71cgoQH0zrL._AC_UY218_.jpg
Klara and the Sun: A novel,"Klara and the Sun: A novel vague, uplift, wrong, happy, stupid, ugly, able, beautiful, worthy, ranked,","vague, uplift, wrong, happy, stupid, ugly, able, beautiful, worthy, ranked,",https://www.amazon.com/Klara-Sun-novel-Kazuo-Ishiguro/dp/059331817X/ref=sr_1_47?qid=1639410272&s=books&sr=1-47,Literature & Fiction,"Kazuo Ishiguro, ",https://m.media-amazon.com/images/I/711cXHTd3+L._AC_UY218_.jpg
Milk and Honey,"Milk and Honey subject, poetic, excited, disappointed, explicit, appropriate, high, shocking, obscene, good,","subject, poetic, excited, disappointed, explicit, appropriate, high, shocking, obscene, good,",https://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X/ref=sr_1_48?qid=1639410272&s=books&sr=1-48,Literature & Fiction,"Rupi Kaur, ",https://m.media-amazon.com/images/I/615t-ijRW-L._AC_UY218_.jpg
World War II: The Definitive Visual History from Blitzkrieg to the Atom Bomb,"World War II: The Definitive Visual History from Blitzkrieg to the Atom Bomb llegó, incredible, extensive, colorful, great, close, young, disappointed, suited, old,","llegó, incredible, extensive, colorful, great, close, young, disappointed, suited, old,",https://www.amazon.com/World-War-II-Definitive-Blitzkrieg/dp/1465436022/ref=sr_1_33?qid=1639410385&s=books&sr=1-33,History,,https://m.media-amazon.com/images/I/91J2JxcpueL._AC_UY218_.jpg
"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War","The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War strategic, ferocious, second, human, great, japanese, fine, bad, wasteful, scholarly,","strategic, ferocious, second, human, great, japanese, fine, bad, wasteful, scholarly,",https://www.amazon.com/Bomber-Mafia-Temptation-Longest-Second/dp/0316296619/ref=sr_1_34?qid=1639410385&s=books&sr=1-34,History,"Malcolm Gladwell, ",https://m.media-amazon.com/images/I/511lXopfoLL._AC_UY218_.jpg
Led Zeppelin: The Biography,"Led Zeppelin: The Biography good, american, bad, unique, famous, glaring, mega, multiple, lazy, gross,","good, american, bad, unique, famous, glaring, mega, multiple, lazy, gross,",https://www.amazon.com/Led-Zeppelin-Biography-Bob-Spitz/dp/0399562427/ref=sr_1_35?qid=1639410385&s=books&sr=1-35,History,"Bob Spitz, ",https://m.media-amazon.com/images/I/81zvZSC3F9L._AC_UY218_.jpg
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz private, personal, good, real, impossible, bad, merry, sorry, huge, splendid,","private, personal, good, real, impossible, bad, merry, sorry, huge, splendid,",https://www.amazon.com/Splendid-Vile-Churchill-Family-Defiance/dp/0385348711/ref=sr_1_36?qid=1639410385&s=books&sr=1-36,History,"Erik Larson, ",https://m.media-amazon.com/images/I/91AyHD7e59L._AC_UY218_.jpg
It's Better to Be Feared: The New England Patriots Dynasty and the Pursuit of Greatness,"It's Better to Be Feared: The New England Patriots Dynasty and the Pursuit of Greatness sure, new, lifelong, convenient, literary, credible, close, breathless, ominous, favorite,","sure, new, lifelong, convenient, literary, credible, close, breathless, ominous, favorite,",https://www.amazon.com/Its-Better-Be-Feared-Greatness/dp/1631498231/ref=sr_1_37?qid=1639410385&s=books&sr=1-37,History,"Seth Wickersham, ",https://m.media-amazon.com/images/I/61OJsAavDrL._AC_UY218_.jpg
How the Word Is Passed: A Reckoning with the History of Slavery Across America,"How the Word Is Passed: A Reckoning with the History of Slavery Across America poor, bad, motivated, long, big, rear, personal, sad, neurotic, ill,","poor, bad, motivated, long, big, rear, personal, sad, neurotic, ill,",https://www.amazon.com/How-Word-Passed-Reckoning-History/dp/0316492930/ref=sr_1_38?qid=1639410385&s=books&sr=1-38,History,"Clint Smith, ",https://m.media-amazon.com/images/I/81LjfGLDMEL._AC_UY218_.jpg
Powers and Thrones: A New History of the Middle Ages,"Powers and Thrones: A New History of the Middle Ages little, current, different, huge, extended, interesting, entire, political, good, disappointed,","little, current, different, huge, extended, interesting, entire, political, good, disappointed,",https://www.amazon.com/Powers-Thrones-History-Middle-Ages/dp/198488087X/ref=sr_1_39?qid=1639410385&s=books&sr=1-39,History,"Dan Jones, ",https://m.media-amazon.com/images/I/91FzcI+GXuL._AC_UY218_.jpg
"2022 History Channel Unexplained Mysteries Boxed Calendar: Inexplicable Events, Strange Disappearances, Baffling Phenomena(Daily Calendar, Desk Gift for True Crime Fan) (Moments in HISTORY® Calendars)","2022 History Channel Unexplained Mysteries Boxed Calendar: Inexplicable Events, Strange Disappearances, Baffling Phenomena(Daily Calendar, Desk Gift for True Crime Fan) (Moments in HISTORY® Calendars) thin, disappointed,","thin, disappointed,",https://www.amazon.com/History-Channel-Unexplained-Mysteries-Calendar/dp/1728231388/ref=sr_1_40?qid=1639410385&s=books&sr=1-40,History,"History Channel, ",https://m.media-amazon.com/images/I/81pH5VSNRVL._AC_UY218_.jpg
The Ultimate Pittsburgh Steelers Trivia Book: A Collection of Amazing Trivia Quizzes and Fun Facts for Die-Hard Steelers Fans!,"The Ultimate Pittsburgh Steelers Trivia Book: A Collection of Amazing Trivia Quizzes and Fun Facts for Die-Hard Steelers Fans! famous, avid, thrilled, good, weird, terrible, old, worldwide, loyal, second,","famous, avid, thrilled, good, weird, terrible, old, worldwide, loyal, second,",https://www.amazon.com/Ultimate-Pittsburgh-Steelers-Trivia-Book/dp/1953563066/ref=sr_1_41?qid=1639410385&s=books&sr=1-41,History,"Ray Walker, ",https://m.media-amazon.com/images/I/71zVly3uMDL._AC_UY218_.jpg
The Hiding Place,"The Hiding Place good, light, low, horrible, new, important, disappointing, sure, wonderful, true,","good, light, low, horrible, new, important, disappointing, sure, wonderful, true,",https://www.amazon.com/Hiding-Place-Corrie-Ten-Boom/dp/0800794052/ref=sr_1_42?qid=1639410385&s=books&sr=1-42,History,"Corrie Ten Boom, Elizabeth Sherrill, ",https://m.media-amazon.com/images/I/61vkifpIiLL._AC_UY218_.jpg
"Brothers and Wives: Inside the Private Lives of William, Kate, Harry, and Meghan","Brothers and Wives: Inside the Private Lives of William, Kate, Harry, and Meghan deep, racist, difficult, false, open, personal, mental, perfect, sad, old,","deep, racist, difficult, false, open, personal, mental, perfect, sad, old,",https://www.amazon.com/Brothers-Inside-Private-Worlds-William/dp/1982159723/ref=sr_1_43?qid=1639410385&s=books&sr=1-43,History,"Christopher Andersen, ",https://m.media-amazon.com/images/I/71DXCGbz-BL._AC_UY218_.jpg
Cloudbuster Nine: The Untold Story of Ted Williams and the Baseball Team That Helped Win World War II,"Cloudbuster Nine: The Untold Story of Ted Williams and the Baseball Team That Helped Win World War II pre, great, detailed, minor, interesting, flight, military, wrong, specific, sure,","pre, great, detailed, minor, interesting, flight, military, wrong, specific, sure,",https://www.amazon.com/Cloudbuster-Nine-Untold-Williams-Baseball/dp/1683583620/ref=sr_1_44?qid=1639410385&s=books&sr=1-44,History,"Anne R. Keene, ",https://m.media-amazon.com/images/I/71+lh7jD7qL._AC_UY218_.jpg
Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland,"Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland new, individual, subject, worthwhile, 50th, crucial, unassailable, horrific, moral, secondary,","new, individual, subject, worthwhile, 50th, crucial, unassailable, horrific, moral, secondary,",https://www.amazon.com/Ordinary-Men-Reserve-Battalion-Solution/dp/0062303023/ref=sr_1_45?qid=1639410385&s=books&sr=1-45,History,"Christopher R. Browning, ",https://m.media-amazon.com/images/I/512YVrem8TL._AC_UY218_.jpg
San Fransicko: Why Progressives Ruin Cities,"San Fransicko: Why Progressives Ruin Cities free, mental, common, unhoused, great, homeless, clean, safe, respectable, insane,","free, mental, common, unhoused, great, homeless, clean, safe, respectable, insane,",https://www.amazon.com/San-Fransicko-Progressives-Ruin-Cities/dp/0063093626/ref=sr_1_46?qid=1639410385&s=books&sr=1-46,History,"Michael Shellenberger, ",https://m.media-amazon.com/images/I/913fo3RVgPL._AC_UY218_.jpg
History: From the Dawn of Civilization to the Present Day,"History: From the Dawn of Civilization to the Present Day persian, misleading, anglo, famous, brief, colonized, real, small, biased, western,","persian, misleading, anglo, famous, brief, colonized, real, small, biased, western,",https://www.amazon.com/History-Dawn-Civilization-Present-Day/dp/1465437975/ref=sr_1_47?qid=1639410385&s=books&sr=1-47,History,"Smithsonian Institution, ",https://m.media-amazon.com/images/I/A1pGtb13XzL._AC_UY218_.jpg
Clanlands Almanac: Season Stories from Scotland,Clanlands Almanac: Season Stories from Scotland,,https://www.amazon.com/Clanlands-Almanac-Season-Stories-Scotland/dp/1529372151/ref=sr_1_48?qid=1639410385&s=books&sr=1-48,History,"Sam Heughan, ",https://m.media-amazon.com/images/I/91nZypgLsdL._AC_UY218_.jpg
"The Dying Citizen: How Progressive Elites, Tribalism, and Globalization Are Destroying the Idea of America","The Dying Citizen: How Progressive Elites, Tribalism, and Globalization Are Destroying the Idea of America chapter, wonderful, disgusting, mysterious, bad, large, sure, difficult, single, multi,","chapter, wonderful, disgusting, mysterious, bad, large, sure, difficult, single, multi,",https://www.amazon.com/Dying-Citizen-Progressive-Globalization-Destroying/dp/154164753X/ref=sr_1_33?qid=1639410476&s=books&sr=1-33,Politics & Social Sciences,"Victor Davis Hanson, ",https://m.media-amazon.com/images/I/712EMRN4kpL._AC_UY218_.jpg
Midnight in Washington: How We Almost Lost Our Democracy and Still Could,"Midnight in Washington: How We Almost Lost Our Democracy and Still Could baseless, russian, ukrainian, clear, ready, double, political, necessary, boring, big,","baseless, russian, ukrainian, clear, ready, double, political, necessary, boring, big,",https://www.amazon.com/Midnight-Washington-Almost-Democracy-Still/dp/059323152X/ref=sr_1_34?qid=1639410476&s=books&sr=1-34,Politics & Social Sciences,"Adam Schiff, ",https://m.media-amazon.com/images/I/81rMWJVGyIL._AC_UY218_.jpg
The Book of Joy: Lasting Happiness in a Changing World,"The Book of Joy: Lasting Happiness in a Changing World great, new, spiritual, good, strong, pedantic, disappointing, sad, indulgent, relevant,","great, new, spiritual, good, strong, pedantic, disappointing, sad, indulgent, relevant,",https://www.amazon.com/Book-Joy-Lasting-Happiness-Changing/dp/0399185046/ref=sr_1_35?qid=1639410476&s=books&sr=1-35,Politics & Social Sciences,"Desmond Tutu, Dalai Lama, ",https://m.media-amazon.com/images/I/91XrIUJA9aL._AC_UY218_.jpg
My Body,"My Body profitable, sweet, young, bad, beautiful, lonely, human, practical, worth, fortunate,","profitable, sweet, young, bad, beautiful, lonely, human, practical, worth, fortunate,",https://www.amazon.com/My-Body-Emily-Ratajkowski/dp/1250817862/ref=sr_1_36?qid=1639410476&s=books&sr=1-36,Politics & Social Sciences,"Emily Ratajkowski, ",https://m.media-amazon.com/images/I/71uF4Bqjk3L._AC_UY218_.jpg
"Black Food: Stories, Art, and Recipes from Across the African Diaspora [A Cookbook]","Black Food: Stories, Art, and Recipes from Across the African Diaspora [A Cookbook] ranting, accustomed, different,","ranting, accustomed, different,",https://www.amazon.com/Black-Food-Stories-Diaspora-Cookbook/dp/1984859722/ref=sr_1_37?qid=1639410476&s=books&sr=1-37,Politics & Social Sciences,"Bryant Terry, ",https://m.media-amazon.com/images/I/61AzfXL+r3L._AC_UY218_.jpg
"The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal","The Truth About COVID-19: Exposing The Great Reset, Lockdowns, Vaccine Passports, and the New Normal good, covid, fine, lethal, large, clinical, detailed, successful, multi, dangerous,","good, covid, fine, lethal, large, clinical, detailed, successful, multi, dangerous,",https://www.amazon.com/Truth-About-COVID-19-Lockdowns-Passports/dp/1645020886/ref=sr_1_38?qid=1639410476&s=books&sr=1-38,Politics & Social Sciences,"Doctor Joseph Mercola, Ronnie Cummins, ",https://m.media-amazon.com/images/I/61UgmTGY6SL._AC_UY218_.jpg
Finding the Mother Tree: Discovering the Wisdom of the Forest,"Finding the Mother Tree: Discovering the Wisdom of the Forest certain, intelligent, fascinating, good, poor, unable, human, varied, ongoing, true,","certain, intelligent, fascinating, good, poor, unable, human, varied, ongoing, true,",https://www.amazon.com/Finding-Mother-Tree-Discovering-Wisdom/dp/052565609X/ref=sr_1_39?qid=1639410476&s=books&sr=1-39,Politics & Social Sciences,"Suzanne Simard, ",https://m.media-amazon.com/images/I/91HSSNuJS5L._AC_UY218_.jpg
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson, 20th Anniversary Edition","Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson, 20th Anniversary Edition great, absolute, bad, dumb, actual, insightful, good, average, fantastic, nice,","great, absolute, bad, dumb, actual, insightful, good, average, fantastic, nice,",https://www.amazon.com/Tuesdays-Morrie-Greatest-Lesson-Anniversary/dp/076790592X/ref=sr_1_40?qid=1639410476&s=books&sr=1-40,Politics & Social Sciences,"Mitch Albom, ",https://m.media-amazon.com/images/I/91uQE9Tz2AL._AC_UY218_.jpg
